primary_key,id_estacao,data_medicao,altura_agua,data_particao
5_2024-03-19 00:15:00,5,2024-03-19T00:15:00,0.14,2024-03-19
5_2024-03-20 21:30:00,5,2024-03-20T21:30:00,,2024-03-20
5_2024-03-20 20:30:00,5,2024-03-20T20:30:00,,2024-03-20
5_2024-03-20 19:00:00,5,2024-03-20T19:00:00,,2024-03-20
5_2024-03-20 19:15:00,5,2024-03-20T19:15:00,,2024-03-20
5_2024-03-20 17:30:00,5,2024-03-20T17:30:00,,2024-03-20
5_2024-03-20 16:15:00,5,2024-03-20T16:15:00,,2024-03-20
5_2024-03-20 15:30:00,5,2024-03-20T15:30:00,,2024-03-20
5_2024-03-20 15:15:00,5,2024-03-20T15:15:00,,2024-03-20
5_2024-03-20 15:45:00,5,2024-03-20T15:45:00,,2024-03-20
5_2024-03-20 13:30:00,5,2024-03-20T13:30:00,,2024-03-20
5_2024-03-20 12:15:00,5,2024-03-20T12:15:00,,2024-03-20
5_2024-03-20 12:00:00,5,2024-03-20T12:00:00,,2024-03-20
5_2024-03-20 10:30:00,5,2024-03-20T10:30:00,,2024-03-20
5_2024-03-20 07:45:00,5,2024-03-20T07:45:00,,2024-03-20
5_2024-03-20 06:30:00,5,2024-03-20T06:30:00,,2024-03-20
5_2024-03-20 04:15:00,5,2024-03-20T04:15:00,,2024-03-20
5_2024-03-20 04:45:00,5,2024-03-20T04:45:00,,2024-03-20
5_2024-03-20 00:30:00,5,2024-03-20T00:30:00,,2024-03-20
5_2024-03-20 02:30:00,5,2024-03-20T02:30:00,,2024-03-20
5_2024-03-20 07:00:00,5,2024-03-20T07:00:00,,2024-03-20
5_2024-03-20 14:30:00,5,2024-03-20T14:30:00,,2024-03-20
5_2024-03-20 18:30:00,5,2024-03-20T18:30:00,,2024-03-20
5_2024-03-20 05:15:00,5,2024-03-20T05:15:00,0.09,2024-03-20
5_2024-03-20 04:30:00,5,2024-03-20T04:30:00,0.09,2024-03-20
5_2024-03-20 03:30:00,5,2024-03-20T03:30:00,0.09,2024-03-20
5_2024-03-20 04:00:00,5,2024-03-20T04:00:00,0.09,2024-03-20
5_2024-03-20 05:00:00,5,2024-03-20T05:00:00,0.09,2024-03-20
5_2024-03-20 05:45:00,5,2024-03-20T05:45:00,0.09,2024-03-20
5_2024-03-20 15:00:00,5,2024-03-20T15:00:00,0.18,2024-03-20
5_2024-03-20 14:15:00,5,2024-03-20T14:15:00,0.18,2024-03-20
5_2024-03-20 14:00:00,5,2024-03-20T14:00:00,0.18,2024-03-20
5_2024-03-20 13:00:00,5,2024-03-20T13:00:00,0.18,2024-03-20
5_2024-03-20 12:45:00,5,2024-03-20T12:45:00,0.18,2024-03-20
5_2024-03-20 10:15:00,5,2024-03-20T10:15:00,0.18,2024-03-20
5_2024-03-20 09:30:00,5,2024-03-20T09:30:00,0.18,2024-03-20
5_2024-03-20 08:00:00,5,2024-03-20T08:00:00,0.18,2024-03-20
5_2024-03-20 09:45:00,5,2024-03-20T09:45:00,0.18,2024-03-20
5_2024-03-20 10:00:00,5,2024-03-20T10:00:00,0.18,2024-03-20
5_2024-03-20 13:15:00,5,2024-03-20T13:15:00,0.18,2024-03-20
5_2024-03-20 13:45:00,5,2024-03-20T13:45:00,0.18,2024-03-20
5_2024-03-20 14:45:00,5,2024-03-20T14:45:00,0.18,2024-03-20
5_2024-03-20 06:45:00,5,2024-03-20T06:45:00,0.11,2024-03-20
5_2024-03-20 02:00:00,5,2024-03-20T02:00:00,0.11,2024-03-20
5_2024-03-20 02:45:00,5,2024-03-20T02:45:00,0.11,2024-03-20
5_2024-03-20 00:15:00,5,2024-03-20T00:15:00,0.15,2024-03-20
5_2024-03-20 00:00:00,5,2024-03-20T00:00:00,0.15,2024-03-20
5_2024-03-20 12:30:00,5,2024-03-20T12:30:00,0.19,2024-03-20
5_2024-03-20 11:30:00,5,2024-03-20T11:30:00,0.19,2024-03-20
5_2024-03-20 11:15:00,5,2024-03-20T11:15:00,0.19,2024-03-20
5_2024-03-20 11:00:00,5,2024-03-20T11:00:00,0.19,2024-03-20
5_2024-03-20 10:45:00,5,2024-03-20T10:45:00,0.19,2024-03-20
5_2024-03-20 11:45:00,5,2024-03-20T11:45:00,0.19,2024-03-20
5_2024-03-20 23:45:00,5,2024-03-20T23:45:00,0.16,2024-03-20
5_2024-03-20 23:30:00,5,2024-03-20T23:30:00,0.16,2024-03-20
5_2024-03-20 23:15:00,5,2024-03-20T23:15:00,0.16,2024-03-20
5_2024-03-20 21:15:00,5,2024-03-20T21:15:00,0.16,2024-03-20
5_2024-03-20 20:15:00,5,2024-03-20T20:15:00,0.16,2024-03-20
5_2024-03-20 20:45:00,5,2024-03-20T20:45:00,0.16,2024-03-20
5_2024-03-20 20:00:00,5,2024-03-20T20:00:00,0.16,2024-03-20
5_2024-03-20 19:45:00,5,2024-03-20T19:45:00,0.16,2024-03-20
5_2024-03-20 19:30:00,5,2024-03-20T19:30:00,0.16,2024-03-20
5_2024-03-20 18:45:00,5,2024-03-20T18:45:00,0.16,2024-03-20
5_2024-03-20 18:15:00,5,2024-03-20T18:15:00,0.16,2024-03-20
5_2024-03-20 18:00:00,5,2024-03-20T18:00:00,0.16,2024-03-20
5_2024-03-20 17:15:00,5,2024-03-20T17:15:00,0.16,2024-03-20
5_2024-03-20 08:15:00,5,2024-03-20T08:15:00,0.16,2024-03-20
5_2024-03-20 06:00:00,5,2024-03-20T06:00:00,0.1,2024-03-20
5_2024-03-20 06:15:00,5,2024-03-20T06:15:00,0.1,2024-03-20
5_2024-03-20 03:45:00,5,2024-03-20T03:45:00,0.1,2024-03-20
5_2024-03-20 03:15:00,5,2024-03-20T03:15:00,0.1,2024-03-20
5_2024-03-20 03:00:00,5,2024-03-20T03:00:00,0.1,2024-03-20
5_2024-03-20 05:30:00,5,2024-03-20T05:30:00,0.1,2024-03-20
5_2024-03-20 07:15:00,5,2024-03-20T07:15:00,0.13,2024-03-20
5_2024-03-20 01:15:00,5,2024-03-20T01:15:00,0.13,2024-03-20
5_2024-03-20 01:00:00,5,2024-03-20T01:00:00,0.13,2024-03-20
5_2024-03-20 01:30:00,5,2024-03-20T01:30:00,0.12,2024-03-20
5_2024-03-20 01:45:00,5,2024-03-20T01:45:00,0.12,2024-03-20
5_2024-03-20 02:15:00,5,2024-03-20T02:15:00,0.12,2024-03-20
5_2024-03-20 23:00:00,5,2024-03-20T23:00:00,0.17,2024-03-20
5_2024-03-20 22:45:00,5,2024-03-20T22:45:00,0.17,2024-03-20
5_2024-03-20 22:30:00,5,2024-03-20T22:30:00,0.17,2024-03-20
5_2024-03-20 22:15:00,5,2024-03-20T22:15:00,0.17,2024-03-20
5_2024-03-20 21:45:00,5,2024-03-20T21:45:00,0.17,2024-03-20
5_2024-03-20 22:00:00,5,2024-03-20T22:00:00,0.17,2024-03-20
5_2024-03-20 21:00:00,5,2024-03-20T21:00:00,0.17,2024-03-20
5_2024-03-20 17:45:00,5,2024-03-20T17:45:00,0.17,2024-03-20
5_2024-03-20 17:00:00,5,2024-03-20T17:00:00,0.17,2024-03-20
5_2024-03-20 16:45:00,5,2024-03-20T16:45:00,0.17,2024-03-20
5_2024-03-20 16:30:00,5,2024-03-20T16:30:00,0.17,2024-03-20
5_2024-03-20 16:00:00,5,2024-03-20T16:00:00,0.17,2024-03-20
5_2024-03-20 09:15:00,5,2024-03-20T09:15:00,0.17,2024-03-20
5_2024-03-20 08:45:00,5,2024-03-20T08:45:00,0.17,2024-03-20
5_2024-03-20 09:00:00,5,2024-03-20T09:00:00,0.17,2024-03-20
5_2024-03-20 08:30:00,5,2024-03-20T08:30:00,0.17,2024-03-20
5_2024-03-20 00:45:00,5,2024-03-20T00:45:00,0.14,2024-03-20
5_2024-03-20 07:30:00,5,2024-03-20T07:30:00,0.14,2024-03-20
2_2024-03-22 07:15:00,2,2024-03-22T07:15:00,0.33,2024-03-22
2_2024-03-22 07:45:00,2,2024-03-22T07:45:00,0.33,2024-03-22
2_2024-03-22 08:00:00,2,2024-03-22T08:00:00,0.33,2024-03-22
2_2024-03-22 07:30:00,2,2024-03-22T07:30:00,0.33,2024-03-22
2_2024-03-22 06:45:00,2,2024-03-22T06:45:00,0.33,2024-03-22
2_2024-03-22 07:00:00,2,2024-03-22T07:00:00,0.33,2024-03-22
2_2024-03-22 06:30:00,2,2024-03-22T06:30:00,0.33,2024-03-22
2_2024-03-22 06:15:00,2,2024-03-22T06:15:00,0.33,2024-03-22
2_2024-03-22 06:00:00,2,2024-03-22T06:00:00,0.33,2024-03-22
2_2024-03-22 05:45:00,2,2024-03-22T05:45:00,0.33,2024-03-22
2_2024-03-22 05:30:00,2,2024-03-22T05:30:00,0.33,2024-03-22
2_2024-03-22 05:15:00,2,2024-03-22T05:15:00,0.33,2024-03-22
2_2024-03-22 04:45:00,2,2024-03-22T04:45:00,0.33,2024-03-22
2_2024-03-22 05:00:00,2,2024-03-22T05:00:00,0.33,2024-03-22
2_2024-03-22 04:30:00,2,2024-03-22T04:30:00,0.33,2024-03-22
2_2024-03-22 04:15:00,2,2024-03-22T04:15:00,0.33,2024-03-22
2_2024-03-22 03:15:00,2,2024-03-22T03:15:00,0.33,2024-03-22
2_2024-03-22 03:45:00,2,2024-03-22T03:45:00,0.33,2024-03-22
2_2024-03-22 04:00:00,2,2024-03-22T04:00:00,0.33,2024-03-22
2_2024-03-22 03:30:00,2,2024-03-22T03:30:00,0.33,2024-03-22
2_2024-03-22 02:30:00,2,2024-03-22T02:30:00,0.33,2024-03-22
2_2024-03-22 02:45:00,2,2024-03-22T02:45:00,0.33,2024-03-22
2_2024-03-22 02:00:00,2,2024-03-22T02:00:00,0.33,2024-03-22
2_2024-03-22 01:30:00,2,2024-03-22T01:30:00,0.33,2024-03-22
2_2024-03-22 00:45:00,2,2024-03-22T00:45:00,0.33,2024-03-22
2_2024-03-22 00:15:00,2,2024-03-22T00:15:00,0.33,2024-03-22
2_2024-03-22 00:30:00,2,2024-03-22T00:30:00,0.33,2024-03-22
2_2024-03-22 01:00:00,2,2024-03-22T01:00:00,0.33,2024-03-22
2_2024-03-22 00:00:00,2,2024-03-22T00:00:00,0.33,2024-03-22
2_2024-03-22 01:45:00,2,2024-03-22T01:45:00,0.33,2024-03-22
2_2024-03-22 01:15:00,2,2024-03-22T01:15:00,0.33,2024-03-22
2_2024-03-22 03:00:00,2,2024-03-22T03:00:00,0.33,2024-03-22
2_2024-03-22 02:15:00,2,2024-03-22T02:15:00,0.33,2024-03-22
5_2024-03-22 08:00:00,5,2024-03-22T08:00:00,,2024-03-22
5_2024-03-22 08:45:00,5,2024-03-22T08:45:00,,2024-03-22
5_2024-03-22 08:15:00,5,2024-03-22T08:15:00,,2024-03-22
5_2024-03-22 07:15:00,5,2024-03-22T07:15:00,,2024-03-22
5_2024-03-22 07:00:00,5,2024-03-22T07:00:00,,2024-03-22
5_2024-03-22 03:30:00,5,2024-03-22T03:30:00,,2024-03-22
5_2024-03-22 02:15:00,5,2024-03-22T02:15:00,,2024-03-22
5_2024-03-22 02:30:00,5,2024-03-22T02:30:00,,2024-03-22
5_2024-03-22 06:45:00,5,2024-03-22T06:45:00,0.09,2024-03-22
5_2024-03-22 06:30:00,5,2024-03-22T06:30:00,0.09,2024-03-22
5_2024-03-22 06:00:00,5,2024-03-22T06:00:00,0.09,2024-03-22
5_2024-03-22 05:00:00,5,2024-03-22T05:00:00,0.09,2024-03-22
5_2024-03-22 05:15:00,5,2024-03-22T05:15:00,0.09,2024-03-22
5_2024-03-22 04:15:00,5,2024-03-22T04:15:00,0.09,2024-03-22
5_2024-03-22 04:00:00,5,2024-03-22T04:00:00,0.09,2024-03-22
5_2024-03-22 03:15:00,5,2024-03-22T03:15:00,0.09,2024-03-22
5_2024-03-22 03:00:00,5,2024-03-22T03:00:00,0.09,2024-03-22
5_2024-03-22 03:45:00,5,2024-03-22T03:45:00,0.09,2024-03-22
5_2024-03-22 06:15:00,5,2024-03-22T06:15:00,0.09,2024-03-22
5_2024-03-22 02:00:00,5,2024-03-22T02:00:00,0.11,2024-03-22
5_2024-03-22 08:30:00,5,2024-03-22T08:30:00,0.15,2024-03-22
5_2024-03-22 09:00:00,5,2024-03-22T09:00:00,0.15,2024-03-22
5_2024-03-22,5,,0.15,2024-03-22
5_2024-03-22 05:30:00,5,2024-03-22T05:30:00,0.08,2024-03-22
5_2024-03-22 05:45:00,5,2024-03-22T05:45:00,0.08,2024-03-22
5_2024-03-22 04:45:00,5,2024-03-22T04:45:00,0.08,2024-03-22
5_2024-03-22 04:30:00,5,2024-03-22T04:30:00,0.08,2024-03-22
5_2024-03-22 02:45:00,5,2024-03-22T02:45:00,0.1,2024-03-22
5_2024-03-22 01:15:00,5,2024-03-22T01:15:00,0.13,2024-03-22
5_2024-03-22 01:00:00,5,2024-03-22T01:00:00,0.13,2024-03-22
5_2024-03-22 00:45:00,5,2024-03-22T00:45:00,0.13,2024-03-22
5_2024-03-22 00:30:00,5,2024-03-22T00:30:00,0.13,2024-03-22
5_2024-03-22 07:45:00,5,2024-03-22T07:45:00,0.13,2024-03-22
5_2024-03-22 07:30:00,5,2024-03-22T07:30:00,0.12,2024-03-22
5_2024-03-22 01:30:00,5,2024-03-22T01:30:00,0.12,2024-03-22
5_2024-03-22 01:45:00,5,2024-03-22T01:45:00,0.12,2024-03-22
5_2024-03-22 00:15:00,5,2024-03-22T00:15:00,0.14,2024-03-22
